SITE.ID	ACENTRELLA	AMBRYSUS	CRICOTOPUS	FALLCEON	HELICOPSYCHE	HEMERODROMIA	HYDROPSYCHE	HYDROPTILA	LOPESCLADIUS	MICROCYLLOEPUS	PENTANEURA	PHYSA	POLYPEDILUM	PROSTOMA	PSEPHENUS	PSEUDOCHIRONOMUS	RHEOTANYTARSUS	SAETHERIA	SIMULIUM	SPERCHON	THIENEMANNIELLA	TRICORYTHODES	ARGIA	ATRACTIDES	ATRICHOPOGON	BAETIS	CALOPARYPHUS	CENTROPTILUM	CHEUMATOPSYCHE	CLADOTANYTARSUS	EUKIEFFERIELLA	ISONYCHIA	LIMNOPHYES	MARUINA	MICROTENDIPES	ORTHOCLADIUS	PARAKIEFFERIELLA	PARAMETRIOCNEMUS	PETROPHILA	PHAENOPSECTRA	SPERCHONOPSIS	TANYTARSUS	TORRENTICOLA	OECETIS	POLYCENTROPUS	CAENIS	GLOSSOSOMA	LARSIA	MICROPSECTRA	NIXE	OPTIOSERVUS	PARALEPTOPHLEBIA	PARATENDIPES	PISIDIUM	THIENEMANNIMYIA	TVETENIA	LEBERTIA	PROTZIA	CHELIFERA	FERRISSIA	RHEOCRICOTOPUS	OCHROTRICHIA	WORMALDIA	CORYNONEURA	DASYHELEA	CHIRONOMUS	DICROTENDIPES	LIMONIA	NILOTANYPUS	AMELETUS	ANTOCHA	BRILLIA	CLEPTELMIS	DICRANOTA	DIXA	DRUNELLA	EPEORUS	HEXATOMA	LEPIDOSTOMA	MALENKA	MICRASEMA	NARPUS	RHYACOPHILA	SWELTSA	ZAITZEVIA	NEOTRICHIA	APATANIA	CINYGMULA	HYDROBAENUS	PAGASTIA	HELICHUS	HYGROBATES	POTTHASTIA	RHABDOMASTIX	CARDIOCLADIUS	HYALELLA	ISOPERLA	WIEDEMANNIA	CRYPTOCHIRONOMUS	AGABUS	AGAPETUS	BRACHYCENTRUS	OPHIOGOMPHUS	TIPULA	ZAPADA	RHITHROGENA	SYNORTHOCLADIUS	PROSIMULIUM	NANOCLADIUS	HETEROTRISSOCLADIUS	NEOPHYLAX	SUWALLIA	STEMPELLINELLA	TESTUDACARUS	GUMAGA	CALINEURIA	DIPHETOR	EPHEMERELLA	EUPARYPHUS	LIMNOPHILA	SERRATELLA	SIALIS	TINODES	AMIOCENTRUS	ARCTOPSYCHE	ATHERIX	CAUDATELLA	DOLOPHILODES	OLIGOPHLEBODES	PTERONARCYS	SKWALA	CLINOCERA	ORDOBREVIA	POLYCELIS	AMPUMIXIS	HESPEROPERLA	ECCLISOMYIA	IRONODES	LARA	EUBRIANAX	NEOPLASTA	PARAPSYCHE	PTERONARCELLA	DICOSMOECUS	DORONEURIA	VISOKA	HYDRAENA	HELENIELLA	LACCOBIUS	OREODYTES	CINYGMA	DESPAXIA	HETERLIMNIUS	MERINGODIXA	YORAPERLA	GLUTOPS	OREOGETON	PARATANYTARSUS	ANAGAPETUS	STEMPELLINA	KRENOSMITTIA	MOSELIA	GYRAULUS	DIAMESA	RADOTANYPUS	PARAPHAENOCLADIUS	MEGARCYS	ATTENELLA	PSYCHOGLYPHA	CHAETOCLADIUS	PARORTHOCLADIUS	NEOTHREMMA	DUBIRAPHIA	STENELMIS
WSDP99-0580-1-1	 1	 0	  0	  0	  0	 0	 28	  1	 0	  5	 0	  0	  3	 0	 0	 0	 35	 0	  3	 38	 0	 29	 0	 0	 0	   9	1	 0	  3	  0	 34	 0	 0	 0	  0	0	  0	 2	 0	 0	 0	  0	 0	 0	0	 0	  0	 0	  0	 0	181	 16	 0	 0	 11	  0	 0	 4	 3	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 1	  0	  6	 0	 0	  0	  0	 4	  1	  0	  0	 0	 0	 0	 38	 0	 0	  0	 0	11	1	16	12	0	 0	  0	  6	0	 0	0	  0	  0	2	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  4	  7	 0	 0	  0	0	 0	11	 0	 2	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  2	 0	 0	 0	 0	0	0	 0	  0	 1	  0
WSDP99-0585-1-1	17	 0	  0	 22	  0	 0	  2	  0	 9	  7	 0	  0	  0	 0	 0	 0	  5	 0	 26	 46	 1	  0	 3	 0	 0	 263	0	 0	  0	  0	  4	 0	 0	 0	  0	0	  0	 2	 0	 0	 0	  0	 0	 0	0	 0	 10	 0	  0	 0	  9	  0	 0	 0	  1	  2	 1	 0	 0	 0	  0	 0	 0	 1	 0	 0	  0	0	 1	 0	 0	  4	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	 73	 2	 0	  0	 0	 2	0	 0	 0	0	 0	  0	  0	0	 0	0	  0	  5	0	 0	  0	  0	 4	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 1	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  3	 0	 0	 0	 0	0	0	 0	  0	 1	  0
WSDP99-0586-1-1	69	 0	 25	 11	  0	 0	 17	  3	 0	  0	 0	  0	  2	 0	 0	 0	  4	 0	  3	  1	 2	137	 0	 0	 0	   0	0	 0	  1	  0	  0	78	 0	 0	  0	0	  1	 0	 0	 0	 0	  6	 0	 0	0	 0	  0	 0	  0	 0	  0	  0	 0	 0	 14	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	 2	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 1	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 1	  1
WSDP99-0587-1-1	 0	 0	 34	 33	  0	 0	  0	  0	 0	  0	 0	  0	  2	 0	 0	45	  4	 0	 31	  1	21	  0	 0	 0	 0	   2	0	 0	 28	  2	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  4	 0	 0	0	98	  0	 0	  0	 0	  0	  0	 0	 0	 35	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  7	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	55	 0	0	 0	  2	  0	0	 2	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	1	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 2	  1
WSDP99-0596-1-1	 0	 0	  6	 92	  0	 0	  3	  0	 0	  0	 0	  0	 83	 0	 0	 0	  0	31	  6	  0	 2	 22	 0	 0	 0	   0	0	 0	214	  0	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  9	 0	 0	0	 1	  0	 3	  0	 0	  0	  0	 0	 0	  9	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	 1	0	  0	  0	8	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	6	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WSDP99-0599-2-1	60	 0	  2	 13	  0	 0	  1	  0	 0	  1	 0	  0	  1	 0	 0	 0	  1	 3	383	  0	 2	  1	 0	 0	 0	   1	0	 0	 17	  0	  0	33	 0	 0	  0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	  0	 0	  0	 0	  0	  0	 0	 0	  1	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 2	 0	0	 0	  0	  0	0	 0	0	  0	  0	0	 0	  0	  0	 0	  0	 2	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  1	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WSDP99-0602-1-1	 4	 1	107	  2	  0	 0	  9	  0	 0	  7	 1	  0	  7	 0	 0	 0	 26	 0	 96	  4	 1	 20	 0	 0	 0	   4	0	 0	  9	  0	  0	14	 0	 0	  0	0	  2	 2	 0	 0	 0	  2	 0	 0	0	 0	  0	 7	  0	 0	  0	  0	 0	 0	  4	  0	 0	 0	 0	 0	  1	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	 4	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	1	 0	  0	 0	  0	0	  0	 0	 0	  1	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	 11
WSDP99-0605-1-1	 0	 0	  1	  0	  0	 0	  0	  0	 0	  0	 0	  0	 30	 0	 0	 0	  1	13	 24	  0	 1	  1	 0	 0	 0	  10	0	 0	 14	  0	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  1	 0	 0	0	 1	  0	 6	  0	 0	  0	  0	 0	 0	 23	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  1	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	 9	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WSDP99-0657-2-1	 1	 0	  0	  0	  0	 6	  5	  0	 9	  2	25	  1	  4	 0	 0	 0	 11	 0	 78	  5	 4	 18	20	 0	 0	  35	0	 0	  1	  0	 14	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  5	 9	 2	0	11	  0	 0	  0	 0	 29	  6	 5	 0	  4	 12	 0	 0	 0	 3	  3	 0	 0	 1	 0	 0	  0	0	 3	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	 29	 0	 0	  0	 0	 0	0	 3	 2	0	 0	  2	  0	0	 0	0	  0	  1	1	 0	  0	  0	 0	  0	 3	 0	  0	 0	 1	0	 0	 0	  8	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	11	  0
WSDP99-0664-2-1	 0	 3	 17	 55	  0	 0	  0	  0	 0	  0	 0	  0	  0	 0	 0	 4	  4	 0	351	  0	 0	  0	 0	 0	 0	   0	0	 0	 26	  0	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 1	  0	 0	  0	 0	  0	  0	 0	 0	 28	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	19	 0	0	 0	  1	  0	0	 0	1	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 2	  0
WSDP99-0665-2-1	 0	 0	  8	 12	  0	 0	 20	  0	 0	  0	 0	  0	 35	 0	 0	 5	  0	 0	 10	  1	 0	  0	 0	 0	 0	   1	0	 0	 92	 12	  0	 2	 0	 0	  0	0	  0	 0	 0	 0	 0	 63	 0	 0	0	30	  0	 0	  0	 0	  0	  0	 0	 0	 61	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 11	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	12	 0	  0	 0	 0	0	81	 0	0	 0	  0	  0	0	14	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	2	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 1	  4
WSDP99-0667-2-1	18	 0	  7	 19	  0	 0	 60	  4	 0	  0	 0	  0	 20	 0	 0	 0	  5	 1	  0	  0	 2	 15	 0	 0	 0	  92	0	 0	 83	  3	  0	28	 0	 0	  0	0	  0	 0	 1	 0	 0	  0	 0	 0	0	 5	  0	 0	  0	 0	  0	  0	 0	 0	  1	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	11	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	 92
WSDP99-0670-2-1	 0	 0	  0	  2	  0	 0	  0	  0	 0	  0	 0	 25	  4	 0	 0	 0	  0	 0	  0	  0	 0	  0	 0	 0	 0	   2	0	 0	  0	  0	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	  0	 0	  0	 0	  0	  0	 0	12	  0	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	 35	  0	0	 0	0	  0	403	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WSDP99-0672-2-1	 3	 0	  3	  2	  0	 0	  9	  0	 0	  4	 0	  0	 83	 0	 0	 0	  5	 0	  3	 18	 2	 12	 0	 0	 0	  13	0	 0	 34	 17	  0	 2	 0	 0	  0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	  0	 0	  0	 0	  0	  0	 0	 0	 19	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 2	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	18	 0	  0	 0	 0	0	51	 0	0	 0	  0	  0	0	 1	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	 17
WSDP99-0681-2-1	 0	 0	 45	 16	  0	 1	  0	  0	 0	  0	 0	  0	 18	 0	 0	 2	  0	 0	 45	  5	 0	  0	 1	 0	 0	  15	0	 0	 57	 22	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  9	 0	 0	0	 4	  0	 0	  0	 0	  0	  0	 0	 0	130	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  5	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	55	 0	  0	 0	 0	0	26	 0	0	 0	  0	  0	0	 1	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 3	  4
WSDP99-0695-2-1	 0	 0	 29	  0	  0	 0	  3	  0	 0	  0	 0	  0	  4	 0	 0	 0	  0	 0	  1	  0	 0	  0	 0	 0	 0	   0	0	 0	  6	  1	  0	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	426	 0	 0	0	 0	  0	 0	  0	 0	  0	  0	 0	 0	 32	  0	 0	 0	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	 2	0	  0	  0	0	 0	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	1	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WSDP99-0696-2-1	27	 0	 35	 27	  0	 0	 16	  0	 0	  0	 0	  0	  5	 0	 0	 0	  0	 0	 49	  0	 0	 23	 0	 0	 0	   0	0	 0	  2	 12	  0	 0	 0	 0	  0	0	  0	 0	 1	 0	 0	  0	 0	 0	0	 1	  0	 0	  0	 0	  0	  0	 0	 0	  0	  0	 0	 0	 0	 0	  0	 9	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 2	  0	  0	0	 0	0	  0	  0	2	 0	  0	  0	 0	  0	 2	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WSDP99-0697-2-1	 4	 0	 76	  0	  0	 0	  4	 22	 0	 11	 0	  0	  1	 0	 0	 1	  1	 0	 97	  6	 0	  3	 0	 0	 0	   1	0	 0	  1	  0	  4	 0	 0	 0	  0	0	 17	 0	 0	 0	 0	  0	 0	 0	0	 2	  0	 0	  0	 0	  0	  0	 0	 0	  1	  1	 0	 0	 0	 0	  0	 5	 0	 0	 0	 0	  0	0	 0	 0	 0	  0	  0	 0	 0	  0	  0	 0	  0	  0	  0	 0	 0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	0	 0	  0	  0	0	 0	0	  0	  0	0	 1	  0	  0	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	67	 10
WUTP02-R001-2-1	 0	 0	  8	  0	  0	 0	 42	  2	 0	  0	 0	  0	  0	 0	 0	 0	  1	 0	  4	 13	 0	  0	 1	 1	 0	  14	0	 0	  0	  0	  8	 0	 0	 0	 50	0	  0	 0	 0	 0	 2	 16	 0	 0	0	 0	  0	 0	  7	 0	123	  0	 0	 2	  0	  3	14	 0	 8	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 8	  0	  1	 4	 1	  0	  0	 1	 36	  0	 55	 0	 0	22	  0	 0	 0	  1	 0	 1	0	 2	 0	0	 0	  0	  4	0	 0	0	  0	  0	0	 0	 10	  0	 2	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  0	 0	 0	  0	0	18	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WUTP02-R002-2-1	 0	 0	  0	  0	  0	 0	  0	  2	 0	  0	 0	  0	 56	 0	 0	 0	  1	 0	  1	  4	 0	  0	 0	 0	 0	  62	0	 0	  0	  6	  7	 0	 0	 0	  0	1	  0	 0	 0	 0	 0	115	 5	 0	0	 0	  4	 0	  0	 0	  0	  9	 0	 0	  6	  2	10	 1	 0	 0	  3	 0	 0	 1	 0	 0	  0	0	 0	 0	 0	  3	  6	 0	 0	 10	  6	 3	  5	  0	  8	 0	14	 3	  0	 0	 1	 52	 0	 2	0	 1	 0	0	 0	  0	  0	0	 0	0	  0	 26	0	 0	  0	  2	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	 31	 0	 0	  0	0	 0	 0	 3	 0	 0	 0	18	 0	 3	 0	 0	  0	 0	 0	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  2	0	  0	 0	 0	  0	 0	 3	 0	 0	 0	  3	 0	 0	 0	 0	0	0	 0	  2	 0	  0
WUTP02-R003-2-1	 0	 0	  2	  0	  0	 0	  0	  0	 0	  0	 0	  0	  1	 0	 0	 0	  0	 0	 14	  0	 0	  0	 0	 1	 0	  29	0	 0	  0	  0	  9	 0	 0	 0	  0	1	  2	71	 0	 0	 0	 68	 0	 0	0	 0	  0	 0	  6	 0	  0	 12	 0	 0	  4	 30	 1	 0	 0	 0	  6	 1	 0	 0	 0	 0	  0	0	 0	 0	 0	 32	  7	 4	 0	  1	  0	 0	  3	  0	  1	 0	 4	 0	  0	 0	 0	 12	 0	13	0	 2	 0	0	 0	  0	  0	0	 0	0	  0	  0	0	 0	  1	  0	 0	  0	 0	 1	  0	 0	 0	1	 0	 0	 41	  2	 0	 1	  0	0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	  0	 0	 1	 0	  0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	0	 0	  0	 0	  6	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  2	 1	 0	 0	 0	0	0	 0	  0	 0	  0
WUTP02-R004-2-1	 0	 0	  0	  0	  0	 0	  4	  0	 0	  0	 0	  0	  1	 0	 0	 0	  0	 0	  0	  5	 0	  0	 0	 0	 0	  58	0	 0	  0	230	 11	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	  0	 0	  6	 0	 54	 10	 0	 0	  3	  1	 0	 0	 2	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	 7	  0	  2	 1	 0	 12	  0	 0	 19	  0	  0	 0	 0	 0	  0	 0	 0	 11	 0	 2	0	 0	 0	0	 0	  0	  7	0	 0	0	  0	 13	0	 0	  0	  1	 0	  0	 0	 0	  0	 0	 0	0	 0	 0	  0	  2	 0	 0	  0	0	 0	 0	 6	18	 0	 0	22	 0	 0	 0	 0	  5	 0	 0	 0	  0	 0	 0	 0	 0	16	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
WUTP02-R005-2-1	 0	 0	  0	  0	  0	 0	 15	  0	 0	  0	 0	  0	  0	 0	 0	 0	  5	 0	  0	 14	 0	  0	 0	 0	 0	 249	0	 0	  0	  0	 37	 0	 0	 0	  0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	  0	 0	  0	 0	 29	  0	 0	 2	  2	  0	 0	 1	 0	 0	  0	 0	 0	 0	 0	 0	  0	0	 0	 0	48	  0	  1	 0	 0	 12	  0	 0	  0	  0	  0	 1	 4	 2	  0	 0	 0	  9	 0	 5	0	 0	 0	0	 0	  0	 11	0	 0	0	  0	  2	0	 0	  0	  1	 0	  0	 0	 0	  0	 0	 0	1	 0	 0	  0	  2	 0	 0	  0	0	 0	 0	17	 0	 0	 0	 0	 3	 0	 0	 0	  0	 0	25	 0	  0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	0	 0	  0	 0	  0	0	  0	 0	 0	  0	 0	 0	 0	 0	 0	  0	 0	 0	 0	 0	0	0	 0	  0	 0	  0
