SITE.ID	ABLABESMYIA	APEDILUM	BOREOCHLUS	BRILLIA	BRYOPHAENOCLADIUS	CARDIOCLADIUS	CHAETOCLADIUS	CHIRONOMUS	CLADOTANYTARSUS	CORYNONEURA	CRICOTOPUS	DIAMESA	EUKIEFFERIELLA	HELENIELLA	HETEROTRISSOCLADIUS	HYDROBAENUS	KRENOPELOPIA	KRENOSMITTIA	LARSIA	LIMNOPHYES	LOPESCLADIUS	MACROPELOPIA	METRIOCNEMUS	MICROPSECTRA	MICHROTENDIPES	MICROTENDIPES	NILOTANYPUS	PAGASTIA	PARAKIEFFERIELLA	PARAMETRIOCNEMUS	PARAPHAENOCLADIUS	PARATANYTARSUS	PARORTHOCLADIUS	PENTANEURA	PHAENOPSECTRA	POLYPEDILUM	POTTHASTIA	PSECTROTANYPUS	PSEUDODIAMESA	PSEUDORTHOCLADIUS	RADOTANYPUS	RHEOCRICOTOPUS	RHEOTANYTARSUS	STEMPELLINA	STEMPELLINELLA	STILOCLADIUS	SYNORTHOCLADIUS	TANYTARSUS	THIENEMANNIELLA	THIENEMANNIMYIA	TVETENIA	MICROPSECTRA.TANYTARSUS	PARAMERINA.ZAVRELIMYIA	SERGENTIA	ORTHOCLADIUS	AMPHIZOA	GYRINUS	AGABUS	OREODYTES	AMPUMIXIS	CLEPTELMIS	DUBIRAPHIA	HETERLIMNIUS	LARA	NARPUS	OPTIOSERVUS	ORDOBREVIA	ZAITZEVIA	C..BARR.UNDESCRIBED	BRYCHIUS	HALIPLUS	AMETOR	BEROSUS	ENOCHRUS	HELOPHORUS	CYMBIODYTA	CRENITIS	ANACAENA	HYDROBIUS	ACNEUS	EUBRIANAX	PSEPHENUS	OCHTHEBIUS	HYDRAENA	CAECIDOTEA	HYALELLA	GAMMARUS	PACIFASTACUS	DEUTEROPHLEBIA	ATHERIX	LIMNOPHORA	GLUTOPS	PTYCHOPTERA	THAUMALEA	AGATHON	BLEPHARICERA	PHILORUS	BEZZIA.PALPOMYIA	ATRICHOPOGON	FORCIPOMYIA	CULICOIDES	DIXA	DIXELLA	MERINGODIXA	CHELIFERA	CLINOCERA	HEMERODROMIA	OREOGETON	WIEDEMANNIA	MARUINA	PERICOMA	PSYCHODA	PROSIMULIUM	SIMULIUM	CALOPARYPHUS	ANTOCHA	MOLOPHILUS	DICRANOTA	CRYPTOLABIS	HESPEROCONOPA	HEXATOMA	PILARIA	LIMNOPHILA	LIMONIA	PEDICIA	RHABDOMASTIX	TIPULA	GONOMYIA	BAETIS	CENTROPTILUM	DIPHETOR	LABIOBAETIS	ACENTRELLA	PROCLOEON	FALLCEON	CAENIS	ATTENELLA	CAUDATELLA	DRUNELLA	EPHEMERELLA	SERRATELLA	TIMPANOGA	CINYGMA	CINYGMULA	EPEORUS	HEPTAGENIA	NIXE	NIXE.LEUCOCRUTA	IRONODES	RHITHROGENA	PARALEPTOPHLEBIA	AMELETUS	TRICORYTHODES	FERRISIA	FLUMINICOLA	POTAMOPYRGUS	FOSSARIA	PHYSELLA	PHYSA	PROMENETUS	JUGA	GERRIS	LEBERTIA	ESTELLOXUS	WANDESIA	PROTZIA	ALBERTATHYAS	SPERCHON	SPERCHONOPSIS	TORRENTICOLA	TESTUDACARUS	HYGROBATES	ATRACTIDES	MIDEOPSIS	OROHERMES	SIALIS	HYDRA	POLYCELIS	PROSTOMA	CORDULEGASTER	OCTOGOMPHUS	OPHIOGOMPHUS	PISIDIUM	CORBICULA	KATHROPERLA	PARAPERLA	PLUMIPERLA	SUWALLIA	SWELTSA	DESPAXIA	MOSELIA	NEMOURA	AMPHINEMURA	MALENKA	PODMOSTA	PROSTOIA	SOYEDINA	VISOKA	ZAPADA	CALINEURIA	CLAASSENIA	DORONEURIA	HESPEROPERLA	CULTUS	DIURA	ISOPERLA	KOGOTUS	MEGARCYS	PERLINODES	SETVENA	SKWALA	SOLIPERLA	YORAPERLA	SIERRAPERLA	PTERONARCELLA	PTERONARCYS	HETEROPLECTRON	HELICOPSYCHE	LEPIDOSTOMA	AMIOCENTRUS	RHYACOPHILA	BRACHYCENTRUS	MICRASEMA	APATANIA	PEDOMOECUS	AGAPETUS	ANAGAPETUS	GLOSSOSOMA	PROTOPTILA	ARCTOPSYCHE	PARAPSYCHE	CHEUMATOPSYCHE	HYDROPSYCHE	PALAEGAPETUS	AGRAYLEA	HYDROPTILA	LEUCOTRICHIA	NEOTRICHIA	OCHROTRICHIA	METRICHIA.SP.	MYSTACIDES	OECETIS	CERACLEA	PSEUDOSTENOPHYLAX	ALLOCOSMOECUS	CRYPTOCHIA	DESMONA	DICOSMOECUS	ECCLISOCOSMOECUS	ECCLISOMYIA	GOERA	HYDATOPHYLAX	ONOCOSMOECUS	PHILOCASCA	PSYCHOGLYPHA	NEROPHILUS	NAMAMYIA	DOLOPHILODES	WORMALDIA	POLYCENTROPUS	PSYCHOMYIA	NEOTHREMMA	NEOPHYLAX	OLIGOPHLEBODES	FARULA	GUMAGA
01086CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	  0	 0	 18	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	  0	 0	  0	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  0	  0	  2	 0	 0	0	 0	  0	  1	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 0	  0	0	  0	 0	0	0	 0	 0	  0	 1	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  2	 0	 65	 0	 0	  0	0	 0	 0	  1	0	 0	 0	 1	 14	0	 0	 4	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 3	 0	 0	 0	 0	 0	0	 0
01089CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	 69	 0	 25	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 1	0	0	0	 0	0	0	0	 12	  0	 0	128	 0	2	  0	0	41	 0	0	 0	 68	0	  1	0	  6	 0	0	 0	  0	0	 0	0	0	0	0	148	 0	  2	0	 0	0	0	0	 6	 0	 44	 0	 0	 0	  0	 16	  2	 0	 0	0	 0	  0	  0	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  0	 1	  0	0	  0	 2	0	0	 0	 0	  1	 1	0	  0	 2	 0	 0	 0	  0	 0	 0	0	 0	 5	  0	0	 0	  0	 0	0	  1	 0	 13	 0	 3	  0	0	 0	 0	  3	0	14	 0	 0	  4	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 5	 0	 0	 0	 0	 0	0	 0
01090CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 1	 0	 0	  1	 8	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 1	0	0	0	 0	0	0	0	  8	  0	 0	 12	 0	0	  0	0	 3	31	0	 0	  4	0	  0	0	  1	 0	0	 0	  0	0	 0	0	0	0	0	  1	 0	  0	0	 0	0	0	0	 0	20	  6	 2	 0	 0	  0	 12	 36	 0	 0	0	75	  2	  1	 0	0	0	 0	14	 0	0	 2	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	21	 0	 0	 0	0	0	0	 0	0	154	 0	 0	 0	 99	40	  0	0	  0	 0	0	0	 0	 1	 13	15	0	  1	 0	 0	 0	 0	  0	 0	 0	0	 1	 0	  5	0	 0	133	 0	0	  1	 0	143	 0	32	  0	0	 0	 6	  0	0	 4	 2	 0	  5	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 8	 8	0	 0
01093CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	3	0	0	0	 0	 0	 0	 21	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  3	  0	 1	  0	 0	0	  0	0	 0	 0	0	 0	  5	0	  0	0	  0	 0	0	 0	  8	0	 0	0	0	0	0	  0	 0	  0	0	 0	0	0	0	 0	 4	  0	 2	 0	 0	  0	  0	  0	 0	 0	0	 8	  0	 15	 1	0	0	 0	 5	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  5	 1	  2	0	  0	 0	0	0	 0	 2	  7	 1	0	  0	 0	 0	 0	 7	  0	 0	 0	1	 0	 0	  6	0	 0	  0	 0	0	  4	 0	  5	 0	 1	  0	0	 0	 6	  0	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 3	 0	 0	 0	 0	 0	0	 0
01094CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  6	 0	 0	  0	 0	  7	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	86	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  1	0	 19	0	  0	 0	5	 5	  0	0	 0	0	0	0	0	  1	 0	  0	0	 0	0	0	0	 0	 0	 72	 0	 0	 0	  0	  0	  7	 0	 0	0	 0	  0	  0	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	1	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 24	 0	  0	0	  0	15	0	0	 0	38	 13	 2	0	  0	 4	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  2	 0	 11	 1	 1	  1	0	 3	 0	  2	0	 5	 0	 0	  1	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 0	 0	0	 0
01095CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 1	 0	 0	 19	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  3	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  3	0	 27	0	  0	 0	0	34	  0	0	 0	0	0	0	0	 14	 0	  0	0	 0	0	0	0	 0	17	  9	 3	 0	 0	  0	  0	  0	 0	 0	0	 0	  2	 10	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	14	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 13	 0	  0	0	  0	 0	0	0	 0	 0	 17	11	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 4	 0	  0	0	 0	  2	 0	0	  0	 0	 16	 8	 2	  0	0	 0	 0	  7	0	 0	 0	 0	  2	0	 1	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 5	 0	0	 0
01096CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	 15	 0	 17	0	0	0	 0	0	0	0	0	 0	3	0	 0	 0	 3	0	2	0	 0	  2	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	 10	 0	0	  0	0	 0	 0	0	 0	  1	0	  0	2	  0	 0	0	 0	  0	0	 0	2	0	0	0	  0	 0	  0	0	 0	0	0	1	 0	 0	  0	 0	 0	 0	  0	  0	  0	 0	 0	0	 0	  0	  0	 0	0	1	 0	 0	 0	0	 5	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 1	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  1	 0	  0	0	  0	 0	0	0	 0	 0	  0	 2	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  4	 0	  0	 0	 0	  0	0	 0	 0	  4	0	 0	 0	 0	  5	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 5	 0	 0	 0	 0	 0	0	 0
01102CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	3	0	0	 0	 0	 0	  0	 1	 0	  1	 0	  0	0	0	0	 0	0	0	0	0	 0	0	1	 0	 0	 0	0	0	0	 0	  0	1	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  1	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  1	0	  0	0	  2	 0	0	 1	  0	0	 0	0	0	0	0	  4	 0	  1	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  1	  1	  0	 0	 0	0	 1	  0	  1	 0	0	0	 0	 0	 0	0	 0	 0	  1	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 1	 0	 0	 0	0	0	1	 0	0	  0	 0	 0	 0	  2	 5	  0	0	  0	 5	0	0	 0	 0	  3	 2	0	  0	 1	 0	 0	 7	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  8	 0	 28	 0	 0	  0	0	 0	 0	  0	0	 0	 0	 3	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 0	 0	0	 0
01103CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	16	  0	 0	 0	 23	 0	 29	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 3	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  0	 0	0	 0	  0	0	25	0	0	0	0	  0	 0	  0	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  0	  0	  0	 0	 0	0	 0	  0	  0	 0	5	0	 0	 0	 0	0	33	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	31	 0	18	0	0	0	 0	1	  0	 0	 0	 0	  0	 0	  0	0	  0	 0	0	0	 0	 0	  0	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  0	 0	  0	 0	 0	  0	0	 0	 0	  0	0	 0	 0	 1	  5	0	 0	 0	0	0	0	0	 1	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
01104CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  1	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 4	 0	 2	0	0	0	 0	0	0	0	  0	  0	 0	  1	 3	0	  1	0	 0	 0	0	 0	  4	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	  3	 0	  0	0	 0	0	0	0	 0	 1	  2	 3	 0	 0	  0	  2	  6	 0	 0	0	 1	  1	 12	 1	0	0	 2	 5	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  5	 0	 0	 2	  0	 1	  1	0	  0	 1	0	0	 0	 1	  2	 3	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  1	1	 0	  0	 0	0	  0	 0	 15	 0	 1	  0	0	 0	 0	  3	0	 0	 2	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 1	 0	0	 0
01105CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  5	 7	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  2	  0	 0	  0	 0	0	  0	0	 0	 0	0	 1	  1	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	  2	 0	  0	0	 0	0	0	0	 0	 2	 68	 0	 8	 0	  0	  1	110	 0	 0	0	17	  1	  2	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  3	 1	  0	0	  0	 0	0	0	 0	 0	  2	 0	0	  1	 0	 0	 0	 0	  0	 1	 0	0	 0	 0	  5	0	 0	  0	 0	0	  0	 0	  7	 0	 1	  1	0	 0	 0	 10	0	 0	 1	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 1	 0	 0	 0	 0	 0	 2	0	 0
01106CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	11	 0	 0	  0	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	87	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	 17	10	0	  0	0	 0	 0	0	 7	  0	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	  3	 0	  0	0	 0	0	0	0	 0	 9	 32	 0	 0	 0	  0	  1	  9	 0	 0	0	 7	  1	  5	 0	0	0	 0	34	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  6	 0	 0	 0	  2	 0	  0	0	  0	 0	0	0	 0	 0	  2	 0	0	  0	 0	 0	 0	 9	  0	 4	 0	0	 3	 0	  1	0	 0	  0	 0	0	  3	 0	120	 0	25	  0	0	 0	82	  0	0	 0	 8	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	55	 0	 0	 0	0	0	0	0	0	 0	21	 0	 0	 0	 0	 0	0	 0
01108CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  3	 0	 0	  1	 0	  2	0	0	0	 0	0	0	0	0	 0	0	0	15	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 1	  0	 0	0	  1	0	 0	 0	0	 0	  0	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	  2	 0	  3	0	 0	0	0	0	 0	 0	  4	 0	 0	 0	  0	146	  0	 0	53	0	 0	 10	  6	 4	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 18	 2	  0	0	  0	 0	0	0	 0	20	  2	 7	7	  0	 0	 0	 0	 0	  0	 0	 0	0	 0	 6	  0	0	 0	  4	 0	0	 30	 0	 74	 0	49	  0	0	 0	41	 37	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	34	 0	 0	 2	 0	0	 0
01109CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 3	 0	 0	 68	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 1	0	  0	0	 0	 0	0	 0	  1	0	  0	0	  0	 0	0	 0	  0	0	 0	0	6	0	0	  0	 0	  0	0	 0	0	0	0	 0	 0	 18	 0	 0	 0	  0	 29	  3	 0	 0	0	 0	  3	  0	 2	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 7	 14	 0	  3	0	  0	 0	0	0	 0	10	  9	 2	0	  0	 0	 0	 0	 0	  0	22	 0	0	 0	 0	  5	0	 0	  1	 0	0	  0	 0	 75	 0	 7	 26	0	 0	 2	 27	0	 0	31	 0	  0	0	36	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	57	 0	 0	0	0	0	0	0	 0	 7	 0	 0	 0	 3	13	0	 0
01110CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 1	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  1	 2	0	  1	0	 0	 0	0	 2	  2	0	  1	0	  5	 0	0	 0	  0	0	 0	0	0	0	0	  2	 0	  0	0	 0	0	0	0	 0	 1	  4	 4	 1	 0	  0	  0	 42	 0	 0	0	 5	  2	 20	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  5	 0	  0	0	  0	 0	0	0	 0	 1	 35	33	0	 36	 0	 0	16	 0	133	 0	 0	0	32	 0	  1	0	 0	  2	 0	0	  9	 0	 13	 1	 1	  0	0	 0	 0	  1	0	 2	 1	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 3	 0	 0	 0	 0	 0	 1	0	 0
01111CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  1	 0	 0	  6	 0	 10	0	0	0	 0	0	0	0	0	 0	0	1	 0	 0	 1	0	3	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  2	  0	 0	  0	 0	0	  0	0	 2	 0	0	 0	  5	0	  0	0	  3	 0	0	 4	  0	0	 0	0	0	0	0	  7	 0	  9	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  0	  0	  0	 0	 0	0	 1	  0	  6	 0	0	0	15	 0	 0	0	 0	 0	  5	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  1	 0	  0	0	  0	 2	0	0	 0	 0	 41	24	0	  0	12	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 1	  0	 0	0	 39	 0	 91	 0	 1	  0	0	 0	 0	  6	0	 0	 0	 0	  1	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 0	 0	0	 0
